item,itemLabel,startDate,endDate,sourceDate,psid
Q466806,Willian Lara,2000-08-10,2003-01-05,2022-08-22,Q466806-F1E1F22E-2EA7-4CAC-BD13-82E815B4C28A
Q5865064,Francisco Ameliach,2003-01-05,2005-01-05,2022-08-22,Q5865064-3EBAAEE7-44A2-4697-85AD-CBCC20FE03C9
Q58132,Nicolás Maduro,2005-01-05,2006-08-07,2022-08-22,Q58132-A8AC0DBB-7C01-448F-9FF8-5DDAF77CC233
Q799556,Cilia Flores,2006-08-15,2011-01-05,,Q799556-d5f761ae-41c0-dfb1-5431-aabead79fbb7
Q5839772,Fernando Soto Rojas,2011-01-05,2012-01-05,2022-08-22,Q5839772-52C1B98A-6EA8-4222-A272-9CB2960223DC
Q1227076,Diosdado Cabello,2012-01-05,2016-01-05,,Q1227076-91a36623-4296-9b39-5d98-6808b49887a7
Q5894576,Henry Ramos Allup,2016-01-05,2017-01-05,,Q5894576-6D5A450A-8D40-4707-9117-A909853A1A81
Q951338,Julio Borges,2017-01-05,2018-01-05,,Q951338-a4bcbd36-49cc-14aa-0244-d55263041475
Q3438429,Omar Barboza,2018-01-05,2019-01-05,,Q3438429-573634d3-4047-273a-801f-bec356e994de
Q58833335,Juan Guaidó,2019-01-05,,2022-08-22,Q58833335-CE9F985D-D630-4FAA-B2FF-BD63C7F439E1
Q81101807,Luis Parra,2020-01-05,2021-01-05,,Q81101807-d107f713-4120-4245-b86c-173502700e5d
Q3295308,Jorge Rodríguez,2021-01-05,,2022-08-22,Q3295308-9DBE82F1-5971-49E5-96D5-CAE2BCA3310F
