item,itemLabel,startDate,endDate,sourceDate,psid
Q716294,José Vicente Rangel,1999-02-02,2001-02-14,,Q716294-52CEBA9F-3225-4B7C-93DC-55DA60182396
Q16106233,Luis Alfonso Dávila,2001-02-15,2002-05-30,2022-08-22,Q16106233-59143442-9B94-4E74-AAB0-80EB6126550A
Q108548921,José Rodríguez Iturbe,2002,2002,2022-08-22,Q108548921-EDBEBF43-BBAD-46A5-9BD0-577B9D285BB2
Q16106233,Luis Alfonso Dávila,2002-02-15,2002-05-30,2022-08-22,Q16106233-CCAF75F9-0165-405A-8ACC-1447946F0D1F
Q7372656,Roy Chaderton,2002-05-30,2004-07-13,2022-08-22,Q7372656-DC320067-AA6B-4FDF-8338-FF400260F805
Q108548923,Jesús Pérez,2004-07-13,2004-11-20,2022-08-22,Q108548923-2E0ACADA-BE47-456C-BC83-78E5D8E698F5
Q2855363,Alí Rodríguez Araque,2004-11-20,2006-08-07,2022-08-22,Q2855363-C96D3F71-A0C7-47BD-9E45-5F9FC8921C1C
Q58132,Nicolás Maduro,2006-08-09,2013-01-16,2022-08-22,Q58132-3FA07F70-B8F4-4C33-AF17-658B6B8A1CD2
Q1334512,Elías Jaua,2013-01-15,2014-09-02,,Q1334512-43361BF5-829A-48C7-BA2B-C0DFC9693C4E
Q2127006,Rafael Ramírez,2014-09-02,2014-12-25,,Q2127006-92BC04FB-376C-4882-A2D4-820005CCDBD5
Q15081116,Delcy Rodríguez,2014-12-26,2017-06-21,,Q15081116-446fc611-4b49-0d52-78e5-bda97464a01b
Q30505969,Samuel Moncada,2017-06-21,2017-08-02,,Q30505969-7129FB5E-FD6B-4F94-B591-03C0B851FC41
Q6623799,Jorge Arreaza,2017-08-02,2021-08-19,,Q6623799-6C7DEDD4-BBDC-481D-BEE5-6B1A9B62482D
Q108287837,Félix Ramón Plasencia,2021-08-19,2022-05-16,,Q108287837-abf7e4db-4b4d-69ae-594e-3742ac5a25b8
Q113548777,Carlos Faria,2022-05-17,,,Q113548777-dc1741f4-4e53-2368-3628-75caedf5a594
